Date(MM/DD/YYYY),Time(hh:mm:ss),Timestamp(Ms),Temp(Raw),ACCELX,ACCELY,ACCELZ,MAGX,MAGY,MAGZ,Sats,HDOP,Latitude,Longitude,FixAge,DateUTC,TimeUTC,DateAge,Altitude,Course,Speed
07/11/2018,05:45:02,501707,24,-1008.00,-1072.00,-3856.00,-63.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501722,24,-1008.00,-1120.00,-3792.00,-55.00,-64.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:02,501738,24,-1024.00,-1136.00,-3792.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501753,24,-1072.00,-1136.00,-3808.00,-63.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501769,24,-1040.00,-1088.00,-3840.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,501784,24,-1056.00,-1120.00,-3808.00,-63.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,501800,24,-1008.00,-1088.00,-3808.00,-62.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501815,24,-1008.00,-1088.00,-3808.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:02,501831,24,-1040.00,-1136.00,-3792.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,501846,24,-1040.00,-1088.00,-3744.00,-60.00,-63.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501862,24,-1056.00,-1104.00,-3776.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,501877,24,-1008.00,-1104.00,-3792.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,501893,24,-1008.00,-1136.00,-3776.00,-62.00,-64.00,-167.00,,,,,,,,,,,
07/11/2018,05:45:02,501908,24,-992.00,-1088.00,-3808.00,-61.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:02,501923,24,-1008.00,-1088.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,501938,24,-1056.00,-1104.00,-3712.00,-61.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501953,24,-1040.00,-1072.00,-3760.00,-61.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,501968,24,-944.00,-1056.00,-3728.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:02,501983,24,-992.00,-1088.00,-3760.00,-61.00,-64.00,-160.00,,,,,,,,,,,
07/11/2018,05:45:02,501998,24,-1024.00,-1088.00,-3760.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,502013,24,-992.00,-1120.00,-3776.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502028,24,-1088.00,-1120.00,-3776.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:02,502043,24,-1024.00,-1088.00,-3792.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502058,24,-1040.00,-1072.00,-3808.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502073,24,-1008.00,-1088.00,-3776.00,-61.00,-66.00,-165.00,,,,,,,,,,,
07/11/2018,05:45:02,502088,24,-1024.00,-1120.00,-3776.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:02,502103,24,-1008.00,-1104.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502119,24,-1040.00,-1104.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502134,24,-1056.00,-1088.00,-3792.00,-61.00,-67.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502150,24,-1072.00,-1104.00,-3840.00,-61.00,-65.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:02,502165,24,-1008.00,-1088.00,-3824.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502181,24,-1008.00,-1120.00,-3808.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:02,502196,24,-1024.00,-1088.00,-3728.00,-61.00,-65.00,-172.00,,,,,,,,,,,
07/11/2018,05:45:02,502212,24,-1024.00,-1088.00,-3792.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:02,502227,24,-992.00,-1040.00,-3760.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502243,24,-1008.00,-1072.00,-3792.00,-61.00,-65.00,-158.00,,,,,,,,,,,
07/11/2018,05:45:02,502258,24,-1024.00,-1088.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502274,24,-1056.00,-1104.00,-3792.00,-60.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:02,502289,24,-1008.00,-1120.00,-3792.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502305,24,-1040.00,-1072.00,-3776.00,-61.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502320,24,-1024.00,-1056.00,-3792.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502336,24,-992.00,-1104.00,-3776.00,-57.00,-65.00,-165.00,,,,,,,,,,,
07/11/2018,05:45:03,502351,24,-1008.00,-1152.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502367,24,-1024.00,-1184.00,-3792.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502382,24,-1008.00,-1184.00,-3744.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502398,24,-1024.00,-1168.00,-3696.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502413,24,-1088.00,-1104.00,-3728.00,-62.00,-65.00,-167.00,,,,,,,,,,,
07/11/2018,05:45:03,502429,24,-1056.00,-1104.00,-3792.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502444,24,-1088.00,-1120.00,-3776.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502460,24,-1008.00,-1120.00,-3840.00,-62.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502475,24,-1024.00,-1120.00,-3808.00,-63.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502491,24,-1040.00,-1104.00,-3776.00,-62.00,-63.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502506,24,-1008.00,-1072.00,-3760.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502522,24,-1008.00,-1056.00,-3776.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502537,24,-1040.00,-1040.00,-3808.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502553,24,-1024.00,-1072.00,-3792.00,-61.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502568,24,-1008.00,-1088.00,-3808.00,-63.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502584,24,-1040.00,-1136.00,-3760.00,-62.00,-63.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502599,24,-1024.00,-1120.00,-3824.00,-60.00,-67.00,-158.00,,,,,,,,,,,
07/11/2018,05:45:03,502615,24,-976.00,-1136.00,-3824.00,-63.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502630,24,-944.00,-1104.00,-3840.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502646,24,-992.00,-1104.00,-3840.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502661,24,-960.00,-1120.00,-3824.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502677,24,-1072.00,-1088.00,-3792.00,-60.00,-65.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:03,502692,24,-1040.00,-1072.00,-3776.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502708,24,-1008.00,-1008.00,-3776.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502723,24,-1008.00,-1056.00,-3824.00,-63.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502739,24,-1024.00,-1072.00,-3664.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502754,24,-1024.00,-1104.00,-3776.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502770,24,-992.00,-1056.00,-3808.00,-61.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502785,24,-992.00,-1120.00,-3792.00,-61.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502801,24,-1056.00,-1104.00,-3792.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502816,24,-1040.00,-1136.00,-3776.00,-63.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502832,24,-1040.00,-1072.00,-3792.00,-62.00,-66.00,-172.00,,,,,,,,,,,
07/11/2018,05:45:03,502847,24,-992.00,-1104.00,-3808.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502863,24,-1024.00,-1072.00,-3792.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502878,24,-1024.00,-1072.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502894,24,-1024.00,-1072.00,-3840.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,502909,24,-1024.00,-1088.00,-3792.00,-63.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,502925,24,-992.00,-1088.00,-3792.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502940,24,-1008.00,-1088.00,-3792.00,-61.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502956,24,-976.00,-1104.00,-3792.00,-62.00,-63.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,502971,24,-976.00,-1088.00,-3808.00,-63.00,-65.00,-172.00,,,,,,,,,,,
07/11/2018,05:45:03,502987,24,-1024.00,-1120.00,-3776.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,503002,24,-1024.00,-1136.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,503018,24,-1008.00,-1072.00,-3776.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:03,503033,24,-1008.00,-1072.00,-3792.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:03,503049,24,-1024.00,-1104.00,-3776.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:03,503064,24,-1024.00,-1168.00,-3792.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503080,24,-1040.00,-1120.00,-3776.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503095,24,-1040.00,-1024.00,-3808.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503111,24,-1040.00,-1104.00,-3872.00,-58.00,-65.00,-163.00,,,,,,,,,,,
07/11/2018,05:45:04,503126,24,-976.00,-1056.00,-3744.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503142,24,-1008.00,-1104.00,-3776.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503157,24,-1040.00,-1072.00,-3872.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503173,24,-1040.00,-1056.00,-3808.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503188,24,-1008.00,-1072.00,-3776.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503204,24,-1008.00,-1088.00,-3760.00,-61.00,-65.00,-167.00,,,,,,,,,,,
07/11/2018,05:45:04,503219,24,-976.00,-1056.00,-3760.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503235,24,-992.00,-1120.00,-3808.00,-63.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503250,24,-1008.00,-1136.00,-3824.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503266,24,-960.00,-1104.00,-3840.00,-61.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503281,24,-1024.00,-1104.00,-3840.00,-61.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503297,24,-1040.00,-1088.00,-3776.00,-62.00,-65.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:04,503312,24,-992.00,-1088.00,-3840.00,-62.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503328,24,-1024.00,-1120.00,-3792.00,-63.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503343,24,-992.00,-1008.00,-3728.00,-62.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503359,24,-976.00,-1056.00,-3808.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503374,24,-1024.00,-1088.00,-3776.00,-62.00,-65.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:04,503390,24,-1024.00,-1072.00,-3776.00,-62.00,-66.00,-172.00,,,,,,,,,,,
07/11/2018,05:45:04,503405,24,-1024.00,-1088.00,-3760.00,-61.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503421,24,-976.00,-1152.00,-3728.00,-62.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503436,24,-992.00,-1104.00,-3776.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503451,24,-1024.00,-1104.00,-3760.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503466,24,-1008.00,-1072.00,-3792.00,-60.00,-66.00,-158.00,,,,,,,,,,,
07/11/2018,05:45:04,503481,24,-976.00,-1056.00,-3792.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503496,24,-1024.00,-1104.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503511,24,-1168.00,-1104.00,-3760.00,-62.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503526,24,-1056.00,-1120.00,-3808.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503541,24,-1056.00,-1136.00,-3792.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503556,24,-992.00,-1120.00,-3792.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:04,503571,24,-1008.00,-1120.00,-3760.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503586,24,-992.00,-1104.00,-3760.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503601,24,-1040.00,-1088.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503616,24,-1008.00,-1072.00,-3792.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503631,24,-992.00,-1040.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503646,24,-1024.00,-1072.00,-3808.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503661,24,-1008.00,-1088.00,-3760.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503677,24,-976.00,-1104.00,-3808.00,-62.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503692,24,-992.00,-1120.00,-3824.00,-63.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503708,24,-1008.00,-1088.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503723,24,-1008.00,-1056.00,-3776.00,-59.00,-64.00,-159.00,,,,,,,,,,,
07/11/2018,05:45:04,503739,24,-1040.00,-1072.00,-3776.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503754,24,-1024.00,-1120.00,-3792.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:04,503770,24,-1024.00,-1088.00,-3824.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503785,24,-992.00,-1088.00,-3776.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503801,24,-1008.00,-1136.00,-3776.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:04,503816,24,-1024.00,-1072.00,-3728.00,-62.00,-64.00,-165.00,,,,,,,,,,,
07/11/2018,05:45:04,503832,24,-992.00,-1104.00,-3776.00,-60.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,503847,24,-1008.00,-1072.00,-3808.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,503863,24,-1184.00,-1104.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,503878,24,-1056.00,-1104.00,-3792.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,503894,24,-1024.00,-1088.00,-3808.00,-60.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,503909,24,-1040.00,-1120.00,-3744.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,503925,24,-1024.00,-1136.00,-3760.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,503940,24,-1024.00,-1104.00,-3824.00,-63.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,503956,24,-1024.00,-1136.00,-3760.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,503971,24,-1024.00,-1104.00,-3760.00,-61.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,503987,24,-992.00,-1120.00,-3776.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504002,24,-976.00,-1120.00,-3744.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504018,24,-992.00,-1056.00,-3840.00,-61.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504033,24,-976.00,-1056.00,-3792.00,-61.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504049,24,-1040.00,-1088.00,-3824.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504064,24,-1024.00,-1056.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504080,24,-1024.00,-1072.00,-3856.00,-57.00,-65.00,-157.00,,,,,,,,,,,
07/11/2018,05:45:05,504095,24,-1008.00,-1072.00,-3744.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504111,24,-1008.00,-1120.00,-3792.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504126,24,-1056.00,-1168.00,-3760.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504142,24,-1024.00,-1120.00,-3744.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504157,24,-1024.00,-1104.00,-3760.00,-61.00,-66.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:05,504173,24,-1024.00,-1120.00,-3792.00,-62.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504188,24,-1040.00,-1072.00,-3808.00,-60.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504204,24,-1040.00,-1040.00,-3840.00,-62.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504219,24,-1056.00,-1088.00,-3808.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504235,24,-1040.00,-1120.00,-3808.00,-61.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504250,24,-1008.00,-1136.00,-3792.00,-60.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504266,24,-992.00,-1120.00,-3808.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504281,24,-960.00,-1136.00,-3872.00,-62.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504297,24,-944.00,-1072.00,-3760.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504312,24,-992.00,-1072.00,-3888.00,-63.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504328,24,-1008.00,-1072.00,-3792.00,-61.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504343,24,-1040.00,-1104.00,-3760.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504359,24,-1008.00,-1120.00,-3744.00,-63.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504374,24,-1008.00,-1152.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504390,24,-1008.00,-1072.00,-3776.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504405,24,-1008.00,-1104.00,-3760.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504421,24,-1008.00,-1088.00,-3776.00,-61.00,-65.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:05,504436,24,-992.00,-1072.00,-3808.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504452,24,-1024.00,-1088.00,-3792.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:05,504467,24,-1056.00,-1088.00,-3776.00,-63.00,-64.00,-172.00,,,,,,,,,,,
07/11/2018,05:45:05,504483,24,-1024.00,-1104.00,-3776.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:05,504498,24,-1056.00,-1056.00,-3792.00,-62.00,-63.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504514,24,-1024.00,-1152.00,-3792.00,-61.00,-64.00,-167.00,,,,,,,,,,,
07/11/2018,05:45:05,504529,24,-1008.00,-1104.00,-3776.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504545,24,-976.00,-1168.00,-3792.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504560,24,-1024.00,-1136.00,-3808.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504576,24,-1104.00,-1040.00,-3824.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:05,504591,24,-1024.00,-1120.00,-3824.00,-58.00,-64.00,-165.00,,,,,,,,,,,
07/11/2018,05:45:05,504607,24,-1040.00,-1120.00,-3728.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504622,24,-976.00,-1104.00,-3808.00,-62.00,-66.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:06,504638,24,-1056.00,-1184.00,-3840.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504653,24,-1024.00,-1120.00,-3840.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504669,24,-1024.00,-1024.00,-3824.00,-61.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504684,24,-1024.00,-1072.00,-3792.00,-60.00,-65.00,-167.00,,,,,,,,,,,
07/11/2018,05:45:06,504700,24,-1024.00,-1088.00,-3824.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504715,24,-1024.00,-1104.00,-3792.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504731,24,-1024.00,-1072.00,-3824.00,-61.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504746,24,-1072.00,-1072.00,-3856.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504762,24,-1040.00,-1136.00,-3824.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:06,504777,24,-1008.00,-1088.00,-3808.00,-61.00,-66.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:06,504793,24,-992.00,-1088.00,-3744.00,-62.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504808,24,-992.00,-1040.00,-3776.00,-61.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:06,504824,24,-1008.00,-1056.00,-3760.00,-61.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504839,24,-1056.00,-1072.00,-3776.00,-62.00,-63.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504855,24,-1040.00,-1104.00,-3824.00,-58.00,-65.00,-159.00,,,,,,,,,,,
07/11/2018,05:45:06,504870,24,-1024.00,-1120.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504886,24,-1024.00,-1104.00,-3792.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504901,24,-976.00,-1104.00,-3824.00,-62.00,-65.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:06,504917,24,-992.00,-1136.00,-3824.00,-62.00,-66.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504932,24,-944.00,-1056.00,-3808.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504948,24,-992.00,-1088.00,-3840.00,-60.00,-65.00,-166.00,,,,,,,,,,,
07/11/2018,05:45:06,504963,24,-1008.00,-1072.00,-3792.00,-62.00,-64.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,504979,24,-1008.00,-1072.00,-3824.00,-62.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,504994,24,-1072.00,-1104.00,-3760.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,505010,24,-1008.00,-1056.00,-3728.00,-61.00,-65.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,505025,24,-1024.00,-1072.00,-3872.00,-62.00,-66.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,505041,24,-992.00,-1056.00,-3824.00,-62.00,-65.00,-168.00,,,,,,,,,,,
07/11/2018,05:45:06,505056,24,-1040.00,-1088.00,-3856.00,-62.00,-65.00,-170.00,,,,,,,,,,,
07/11/2018,05:45:06,505071,24,-992.00,-1088.00,-3840.00,-63.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,505086,24,-992.00,-1104.00,-3792.00,-63.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:06,505101,24,-1040.00,-1088.00,-3792.00,-61.00,-64.00,-169.00,,,,,,,,,,,
07/11/2018,05:45:06,505116,24,-1040.00,-1136.00,-3760.00,-61.00,-64.00,-167.00,,,,,,,,,,,
07/11/2018,05:45:06,505131,24,-1024.00,-1088.00,-3808.00,-61.00,-64.00,-171.00,,,,,,,,,,,
07/11/2018,05:45:06,505146,24,-1008.00,-1104.00,-3808.00,-61.00,-64.00,-170.00,,,,,,,,,,,
